date,facility_id,facility_name,country_code,item_code,generic_name,atc_code,consumption,stock_remaining,rainfall_mm,active_epidemic_cases,is_holiday,is_district_hospital
2026-06-17,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.4,37,1.0,2,0,0
2026-06-18,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,47,22.5,10,0,0
2026-06-19,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.8,53,0.0,3,0,0
2026-06-20,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,2.8,26,2.7,2,1,0
2026-06-21,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.5,8,60.0,11,1,0
2026-06-22,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.9,11,4.9,2,0,0
2026-06-23,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.0,66,11.1,4,0,0
2026-06-24,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.0,43,0.0,0,0,0
2026-06-25,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.4,14,1.3,2,0,0
2026-06-26,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.9,17,1.4,4,0,0
2026-06-27,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,2.9,22,4.6,2,1,0
2026-06-28,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.5,14,2.4,4,1,0
2026-06-29,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.0,45,17.0,2,0,0
2026-06-30,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.4,67,1.3,2,0,0
2026-07-01,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.7,5,0.5,2,0,0
2026-07-02,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.9,58,1.7,2,0,0
2026-07-03,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.1,5,1.5,4,0,0
2026-07-04,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.3,37,2.5,3,1,0
2026-07-05,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,2.9,35,17.7,2,1,0
2026-07-06,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.1,52,20.9,10,0,0
2026-07-07,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,13,25.8,18,0,0
2026-07-08,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,36,10.9,1,0,0
2026-07-09,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.1,25,0.0,2,0,0
2026-07-10,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.3,45,0.6,2,0,0
2026-07-11,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.4,30,64.0,10,1,0
2026-07-12,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,2.9,21,3.4,3,1,0
2026-07-13,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.0,12,1.1,1,0,0
2026-07-14,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.2,9,24.4,9,0,0
2026-07-15,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.5,19,13.2,4,0,0
2026-07-16,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.4,53,64.2,8,0,0
2026-07-17,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.9,25,1.5,0,0,0
2026-07-18,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.6,40,6.2,2,1,0
2026-07-19,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.5,16,0.7,1,1,0
2026-07-20,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.4,29,2.7,3,0,0
2026-07-21,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.3,37,11.0,0,0,0
2026-07-22,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.9,8,1.0,1,0,0
2026-07-23,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.8,63,6.9,2,0,0
2026-07-24,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.2,60,1.5,4,0,0
2026-07-25,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.9,16,2.0,5,1,0
2026-07-26,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.1,15,1.5,1,1,0
2026-07-27,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.5,71,0.5,1,0,0
2026-07-28,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.6,21,6.0,2,0,0
2026-07-29,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.2,62,14.2,4,0,0
2026-07-30,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.2,56,1.1,7,0,0
2026-07-31,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.3,39,9.6,2,0,0
2026-08-01,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,2.7,30,5.6,1,1,0
2026-08-02,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.2,29,21.4,11,1,0
2026-08-03,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.8,16,9.2,4,0,0
2026-08-04,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.4,12,10.6,2,0,0
2026-08-05,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.4,81,61.8,19,0,0
2026-08-06,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.1,8,10.4,4,0,0
2026-08-07,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,2,24.7,11,0,0
2026-08-08,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.5,38,16.6,2,1,0
2026-08-09,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.9,46,12.1,2,1,0
2026-08-10,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.5,31,0.7,1,0,0
2026-08-11,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,5.3,21,57.5,14,0,0
2026-08-12,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.8,62,4.2,2,0,0
2026-08-13,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.0,15,25.5,6,0,0
2026-08-14,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,6.4,61,13.9,2,0,0
2026-08-15,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.2,14,1.9,3,1,0
2026-08-16,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,3.9,27,13.6,3,1,0
2026-08-17,CHC-TSH-002,Atteridgeville Community Health Centre,ZAF,MED-OXY-10,Oxytocin 10IU/ml Inj,H01BB02,4.7,28,13.7,2,0,0
2026-05-20,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,47.8,172,1.8,2,0,0
2026-05-21,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,38.6,366,2.3,1,0,0
2026-05-22,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,44.8,592,1.7,3,0,0
2026-05-23,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,24.9,313,0.1,2,1,0
2026-05-24,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,36.1,94,2.2,2,1,0
2026-05-25,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,38.6,538,1.2,2,0,0
2026-05-26,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,30.7,52,0.0,1,0,0
2026-05-27,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,54.1,714,2.0,4,0,0
2026-05-28,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,30.0,148,0.3,0,0,0
2026-05-29,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,40.7,310,2.5,2,0,0
2026-05-30,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,31.9,86,3.5,3,1,0
2026-05-31,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,35.2,25,11.3,2,1,0
2026-06-01,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,53.8,719,0.5,4,0,0
2026-06-02,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,45.3,137,0.8,3,0,0
2026-06-03,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,61.2,396,15.2,0,0,0
2026-06-04,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,60.3,551,3.2,6,0,0
2026-06-05,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,46.2,361,4.7,2,0,0
2026-06-06,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,25.6,243,6.3,0,1,0
2026-06-07,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,37.2,338,15.4,2,1,0
2026-06-08,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,37.7,523,1.0,0,0,0
2026-06-09,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,54.0,478,3.3,3,0,0
2026-06-10,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,192.1,1493,105.5,8,0,0
2026-06-11,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,42.6,176,0.1,2,0,0
2026-06-12,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,42.9,397,1.2,0,0,0
2026-06-13,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,32.0,56,13.0,2,1,0
2026-06-14,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,29.3,391,0.3,2,1,0
2026-06-15,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,39.1,265,2.2,2,0,0
2026-06-16,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,43.9,216,0.5,3,0,0
2026-06-17,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,49.2,251,3.7,3,0,0
2026-06-18,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,41.6,470,2.1,1,0,0
2026-06-19,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,67.8,242,0.2,6,0,0
2026-06-20,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,27.4,288,0.7,2,1,0
2026-06-21,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,34.9,105,9.4,2,1,0
2026-06-22,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,69.4,589,15.0,2,0,0
2026-06-23,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,44.5,64,1.9,3,0,0
2026-06-24,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,35.0,226,1.8,1,0,0
2026-06-25,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,36.7,356,2.3,0,0,0
2026-06-26,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,45.7,494,1.4,2,0,0
2026-06-27,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,21.4,246,3.7,2,1,0
2026-06-28,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,22.0,248,0.7,1,1,0
2026-06-29,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,44.0,525,8.3,1,0,0
2026-06-30,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,40.6,535,2.1,0,0,0
2026-07-01,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,173.0,1554,82.3,10,0,0
2026-07-02,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,40.0,540,5.1,1,0,0
2026-07-03,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,51.0,366,2.9,2,0,0
2026-07-04,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,32.2,236,3.2,4,1,0
2026-07-05,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,30.0,415,3.2,2,1,0
2026-07-06,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,188.9,990,79.3,13,0,0
2026-07-07,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,44.4,259,1.4,2,0,0
2026-07-08,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,51.0,662,0.9,2,0,0
2026-07-09,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,38.3,513,2.0,1,0,0
2026-07-10,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,36.8,186,0.4,0,0,0
2026-07-11,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,29.3,30,2.8,1,1,0
2026-07-12,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,31.6,340,4.1,1,1,0
2026-07-13,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,48.4,340,1.0,3,0,0
2026-07-14,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,42.3,349,0.1,1,0,0
2026-07-15,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,76.7,947,19.9,4,0,0
2026-07-16,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,40.5,543,1.3,2,0,0
2026-07-17,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,42.2,143,0.4,0,0,0
2026-07-18,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,39.2,222,10.9,2,1,0
2026-07-19,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,76.4,463,26.1,15,1,0
2026-07-20,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,123.4,1719,27.6,17,0,0
2026-07-21,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,56.9,649,0.2,3,0,0
2026-07-22,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,119.4,607,21.0,18,0,0
2026-07-23,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,57.6,530,9.9,2,0,0
2026-07-24,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,53.1,463,1.7,4,0,0
2026-07-25,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,29.1,107,3.0,2,1,0
2026-07-26,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,80.2,950,37.8,14,1,0
2026-07-27,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,54.2,290,1.0,1,0,0
2026-07-28,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,47.5,239,2.8,0,0,0
2026-07-29,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,56.4,769,4.7,3,0,0
2026-07-30,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,49.9,58,7.4,3,0,0
2026-07-31,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,50.6,598,2.9,3,0,0
2026-08-01,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,20.6,84,0.9,1,1,0
2026-08-02,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,32.5,410,3.1,3,1,0
2026-08-03,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,41.6,182,0.9,0,0,0
2026-08-04,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,63.6,830,9.7,3,0,0
2026-08-05,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,65.6,376,16.6,2,0,0
2026-08-06,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,33.4,41,1.1,0,0,0
2026-08-07,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,63.4,557,0.6,6,0,0
2026-08-08,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,26.0,164,2.8,0,1,0
2026-08-09,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,28.3,25,3.8,1,1,0
2026-08-10,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,44.8,159,8.4,0,0,0
2026-08-11,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,57.8,48,6.8,4,0,0
2026-08-12,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,36.4,489,4.2,0,0,0
2026-08-13,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,30.0,373,0.1,1,0,0
2026-08-14,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,178.4,384,76.8,12,0,0
2026-08-15,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,28.7,329,2.8,1,1,0
2026-08-16,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,28.8,122,1.2,2,1,0
2026-08-17,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-PCM-500,Paracetamol 500mg,N02BE01,48.4,607,0.0,2,0,0
2026-05-20,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,20.2,12,1.0,3,0,0
2026-05-21,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,12.8,162,0.5,1,0,0
2026-05-22,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,17.8,105,0.4,2,0,0
2026-05-23,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,17.8,182,4.2,3,1,0
2026-05-24,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,12.3,16,1.5,1,1,0
2026-05-25,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,20.3,64,1.2,1,0,0
2026-05-26,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,15.2,39,0.9,1,0,0
2026-05-27,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,14.4,123,0.1,2,0,0
2026-05-28,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,23.5,271,2.4,2,0,0
2026-05-29,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,22.5,108,0.2,3,0,0
2026-05-30,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,12.3,12,3.6,2,1,0
2026-05-31,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,10.0,49,1.9,1,1,0
2026-06-01,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,31.2,243,21.4,7,0,0
2026-06-02,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,21.8,123,5.8,1,0,0
2026-06-03,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,19.3,67,0.6,3,0,0
2026-06-04,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,20.0,155,4.3,2,0,0
2026-06-05,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,21.9,99,0.8,4,0,0
2026-06-06,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,11.6,26,0.4,2,1,0
2026-06-07,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,14.9,181,9.2,3,1,0
2026-06-08,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,19.1,248,2.7,1,0,0
2026-06-09,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,23.8,146,0.8,3,0,0
2026-06-10,CHC-TSH-003,Laudium Community Health Clinic,ZAF,MED-AMX-250,Amoxicillin 250mg,J01CA04,23.9,244,2.4,1,0,0
